molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
18-hydroxyrosane,C=C[C@]1(C)CC[C@@]2([C@@H](C1)CC[C@@H]1[C@@H]2CCC[C@@]1(C)CO)C,default,5.3173,success,-6.01,,success,0.3101083333333334,290.49,5.19,1,1,20.23,2,1,-9.6,success
hugorosediol,C=C[C@]1(C)CC[C@@]2([C@@H](C1)CC[C@@H]1C2=CC[C@@H]([C@@]1(C)CO)O)C,default,5.4722,success,-7.65,,success,0.3776833333333333,304.47,4.08,2,2,40.46,2,0,-9.99,success
"12-methoxy-13-methylpodocarpa-8,11,13-triene-3,7-dione",O=C1CC[C@]2([C@H](C1(C)C)CC(=O)c1c2cc(O)c(c1)C)C,default,5.6396,success,-11.14,,success,0.5079666666666667,286.37,3.55,1,3,54.37,0,0,-10.46,success
"12-methoxy-13-methylpodocarpa-1,8,11,13-tetraen-3,7-dione",COc1cc2c(cc1C)C(=O)CC1[C@]2(C)C=CC(=O)C1(C)C,default,5.362,success,-10.46,,success,0.46216666666666667,298.38,3.63,0,3,43.37,1,0,-10.44,success
di-podocarpanoid hugonone B,O=C1[C@@H]2C3=C([C@@H](C1(C)O)[C@H]1[C@@]42CC[C@H]2[C@@](C4=CC(=O)[C@@]1(C)O)(C)CC[C@@H](C2(C)C)O)CC[C@H]1[C@@]3(C)CCC(=O)C1(C)C,default,6.0528,success,,,failed,0.3421333333333334,578.79,5.13,3,6,111.9,0,2,-7.63,success
hugorosenone,C=C[C@]1(C)CC[C@@]2([C@@H](C1)CC[C@@H]1C2=CC(=O)[C@@H](C1(C)C)O)C,default,5.3862,success,-8.2,,success,0.38885,302.46,4.29,1,2,37.3,1,0,-10.0,success
18-hydroxyhugorosenone,C=C[C@]1(C)CC[C@@]2([C@@H](C1)CC[C@@H]1C2=CC(=O)[C@@H](C1(C)CO)O)C,default,5.603,success,-10.21,,success,0.47391666666666665,318.46,3.26,2,3,57.53,2,0,-10.15,success
18-hydroxy-3-deoxyhugorosenone,OC[C@@H]1[C@H](O)C(=O)C=C2[C@@H]1CC[C@@H]1[C@]2(C)CC[C@](C1)(C)C=C,default,5.5754,success,-9.66,,success,0.45328333333333337,304.43,2.87,2,3,57.53,2,0,-10.16,success
"12-hydroxy-13-methylpodocarpa-8,11,13-triene-3-one",C=C1CC[C@]2([C@H](C1(C)C)CCc1c2cc(O)c(c1)C)C,default,5.6852,success,-8.36,,success,0.41910000000000003,270.42,4.9,1,1,20.23,0,0,-10.23,success
"1(10),15-rosadiene-2beta,3beta-diol",C=C[C@@]1(C)CC[C@]2([C@H](C1)CC[C@H]1C2=C[C@@H](O)[C@H]([C@]1(C)O)O)C,default,5.3725,success,-10.28,,success,0.45704166666666657,306.45,2.81,3,3,60.69,1,0,-10.12,success
4alpha-methoxyhimachal-10-en-5beta-ol,O=C1[C@@H]2C3=C([C@H]([C@@]1(C)O)[C@@H]1[C@@]42CC[C@@H]2[C@](C4=CC(=O)[C@]1(C)O)(C)CC[C@H](C2(C)C)O)CC[C@@H]1[C@]3(C)CCC(=O)C1(C)C,default,6.0528,success,-3.71,,success,0.29473333333333335,578.79,5.13,3,6,111.9,0,2,-7.63,success
hugonone A,O=C1[C@@H]2C3=C([C@H]([C@@]1(C)O)[C@@H]1[C@@]42CC[C@@H]2[C@](C4=CC(=O)[C@]1(C)O)(C)CC[C@H](C2(C)C)O)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O,default,5.7013,success,-3.66,,success,0.263775,580.81,4.92,4,6,115.06,0,1,-7.81,success
cocculoside,COC(C[C@@H]1[C@H](C=C)[C@H](OC=C1C(=O)OC1C[C@H]2[C@@H]([C@H]1C)C(OC=C2C(=O)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)OC,default,6.399,success,0.35,,success,0.19991666666666666,792.78,-3.12,8,20,288.28,14,3,-4.54,success
kelampayoside A,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@]([C@H]3O)(O)CO)[C@H]([C@@H]([C@H]2O)O)O)cc(c1OC)OC,default,5.5674,success,-5.28,,success,0.3066166666666667,478.45,-2.64,6,13,185.99,9,2,-6.46,success
2-hydroxy-3-O-beta-glucopyranosyl-benzoic acid,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1cccc(C(=O)O)c1O,default,5.1794,success,-5.61,,success,0.28528333333333333,316.26,-1.73,6,8,156.91,4,1,-8.01,success
loganic acid,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@H](C)[C@H](C3)O)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.025,success,-4.64,,success,0.3234166666666667,376.36,-2.24,6,9,166.14,4,1,-7.51,success
morroniside,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@H](C)OC(C3)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O,default,5.6071,success,-4.33,,success,0.27825833333333333,406.38,-2.42,5,11,164.37,4,1,-7.34,success
sarracenin,COC(=O)C1=COC2C3C1CC(O2)OC3C,default,4.7394,success,-4.78,,success,0.22095,226.23,0.8,0,5,53.99,1,0,-9.68,success
"17-O-acetyl,10-hydroxycorynantheol",C=C[C@H]1CN2CCc3c([C@@H]2C[C@@H]1CCOC(=O)C)[nH]c1c3cc(cc1)O,default,6.207,success,-11.07,,success,0.5529166666666666,354.45,3.55,2,4,65.56,4,0,-9.86,success
10-hydroxy-Nb-methylcorynantheol,OCC[C@H]1C[C@@H]2N(C[C@@H]1C=C)CCc1c2[nH]c2c1cc(cc2)O,default,6.2802,success,-10.72,,success,0.54735,312.41,2.98,3,3,59.49,3,0,-10.25,success
"ergosta-5,22-dien-3beta-ol",O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](/C=C\[C@@H](C(C)C)C)C)C)C1)C,default,5.5239,success,-4.93,,success,0.29132500000000006,398.68,7.41,1,1,20.23,4,1,-8.56,success
ergosta-7-en-3beta-ol,OC1CCC2(C(C1)CC=C1C2CCC2(C1CCC2C(CCC(C(C)C)C)C)C)C,default,5.3924,success,-5.2,,success,0.2893666666666667,400.69,7.63,1,1,20.23,5,1,-8.37,success
(-)-gossypol,O=Cc1c(O)c(O)c(c2c1c(O)c(c(c2)C)c1c(C)cc2c(c1O)c(C=O)c(c(c2C(C)C)O)O)C(C)C,default,5.9514,success,-3.59,,success,0.2822833333333333,518.56,6.38,6,8,155.52,5,3,-6.25,success
(-)-6-methoxygossypol,O=Cc1c(O)c(OC)c(c2c1c(O)c(c(c2)C)c1c(C)cc2c(c1O)c(C=O)c(c(c2C(C)C)O)O)C(C)C,default,6.0545,success,-3.81,,success,0.2982083333333333,532.59,6.69,5,8,144.52,6,2,-6.16,success
"(+)-6,6'-dimethoxygossypol",O=Cc1c(O)c(OC)c(c2c1c(O)c(c(c2)C)c1c(C)cc2c(c1O)c(C=O)c(c(c2C(C)C)OC)O)C(C)C,default,5.9939,success,-4.13,,success,0.303825,546.62,6.99,4,8,133.52,7,2,-6.24,success
"(E)-docosyl-3-(3,4-dihydroxyphenyl) acrylate",CCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(c(c1)O)O,default,5.3208,success,-6.91,,success,0.34040000000000004,488.75,9.48,2,4,66.76,23,1,-6.94,success
"28-nor-4alpha-carbomethoxy-11beta-acetoxy-12alpha-(2-methylbutanoyloxy)-14,15-deoxyhavanensin-1,7-diacetate",CCC(C(=O)O[C@H]1[C@H](OC(=O)C)C2[C@@](C3[C@]1(C)[C@@H](CC3)c1cocc1)(C)[C@H](OC(=O)C)CC1[C@]2(C)[C@@H](OC(=O)C)C[C@H]([C@@]1(C)OC(=O)C)O)C,default,6.1563,success,-0.61,,success,0.200025,702.84,5.28,1,12,164.87,8,3,-6.07,success
"28-nor-4alpha-carbomethoxy-11beta-hydroxy-12alpha-(2-methylbutanoyloxy)-14,15-deoxyhavanensin-1,7-diacetate",CCC(C(=O)O[C@H]1[C@H](O)C2[C@@](C3[C@]1(C)[C@@H](CC3)c1ccoc1)(C)[C@H](O)CC1[C@]2(C)[C@@H](OC(=O)C)C[C@H]([C@@]1(C)OC(=O)C)O)C,default,6.1659,success,-2.21,,success,0.2541583333333333,618.76,4.14,3,10,152.73,6,1,-7.19,success
"18-nor-4alpha-carbomethoxy-11beta-acetoxy-12alpha-(2-methylbutanoyloxy)-14,15-deoxyhavanensin-1-acetate",CCC(C(=O)O[C@H]1[C@H](OC(=O)C)C2[C@@]3(C)[C@@H](OC(=O)C)C[C@H]([C@@](C3C[C@H]([C@]2(C2[C@]1(C)[C@@H](CC2)c1ccoc1)C)O)(C)OC(=O)C)O)C,default,6.1432,success,-1.53,,success,0.22960000000000003,660.8,4.71,2,11,158.8,7,2,-6.68,success
"28-nor-4alpha-carbomethoxy-7-deoxy-7-oxo-11beta-acetoxy-12alpha-(2-methylbutanoyloxy)-14,15-deoxyhavanensin-1-acetate",CCC(C(=O)O[C@H]1[C@H](OC(=O)C)C2[C@@](C3[C@]1(C)[C@@H](CC3)c1ccoc1)(C)C(=O)CC1[C@]2(C)[C@@H](OC(=O)C)C[C@H]([C@@]1(C)OC(=O)C)O)C,default,6.3292,success,-2.03,,success,0.2617666666666667,658.79,4.92,1,11,155.64,7,2,-6.58,success
"11beta-acetoxy-3,7-diacetyl-4alpha-carbomethoxy-12alpha-isobutyryloxy-28-nor-1-tigloyl-havanensin",C/C=C(/C(=O)O[C@H]1C[C@@H](OC(=O)C)[C@@](C2[C@@]1(C)C1[C@@H](OC(=O)C)[C@H](OC(=O)C(C)C)[C@@]3([C@]4([C@]1(C)[C@@H](C2)OC(=O)C)O[C@@H]4C[C@H]3c1ccoc1)C)(C)OC(=O)C)\C,default,6.5599,success,-0.3,,success,0.223325,784.9,5.54,0,14,183.47,9,3,-5.72,success
"11beta,12alpha-Diacetoxyneotecleanin",CC(=O)O[C@@H]1[C@@H]2[C@@]34CC(=O)C[C@@H]3OC([C@@H]4CC(=O)[C@@]2(C)C2=CC[C@H]([C@@]2([C@H]1OC(=O)C)C)c1ccoc1)(C)C,default,6.026,success,-7.14,,success,0.40683333333333327,524.61,4.31,0,8,109.11,3,1,-8.36,success
"11beta,12alpha-Diacetoxy-14beta,15beta-epoxyneotecleanin",CC(=O)O[C@@H]1[C@@H]2[C@@]34CC(=O)C[C@@H]3OC([C@@H]4CC(=O)[C@@]2(C)[C@]23[C@]([C@H]1OC(=O)C)(C)[C@@H](C[C@H]2O3)c1ccoc1)(C)C,default,6.0978,success,-9.0,,success,0.47481666666666666,540.61,3.53,0,9,121.64,3,1,-8.44,success
"7alpha,12alpha-Diacetoxy-14beta,15beta-epoxy-11beta-hydroxyneotecleanin",CC(=O)OC1C[C@H]2C(C)(C)O[C@@H]3[C@@]2([C@@H]2[C@]1(C)[C@@]14O[C@@H]1C[C@H]([C@@]4([C@H]([C@@H]2O)OC(=O)C)C)c1ccoc1)CC(=O)C3,default,6.3472,success,-9.66,,success,0.5176000000000001,542.63,3.32,1,9,124.8,3,1,-8.46,success
"7alpha,12alpha-Diacetoxy-11beta-hydroxyneotecleanin",CC(=O)OC1C[C@H]2C(C)(C)O[C@@H]3[C@@]2([C@@H]2[C@]1(C)C1=CC[C@H]([C@@]1([C@H]([C@@H]2O)OC(=O)C)C)c1ccoc1)CC(=O)C3,default,6.3749,success,-8.35,,success,0.4762416666666667,526.63,4.11,1,8,112.27,3,1,-8.42,success
"11beta,12alpha-Diacetoxy-1-deoxo-14beta,15beta-epoxy-3beta-hydroxy-2-oxo-neotecleanin",CC(=O)OC1[C@@H]2[C@@]34CCC(=O)[C@@H]3OC([C@@H]4CC(=O)[C@@]2(C)[C@]23[C@](C1OC(=O)C)(C)[C@@H](C[C@H]2O3)c1ccoc1)(C)C,default,6.0698,success,-8.6,,success,0.45915,540.61,3.53,0,9,121.64,3,1,-8.42,success
ekeberin A,CC([C@@]12CC[C@@]3(CO1)[C@@H](O2)[C@H]1CC[C@H]2[C@@]([C@@]1(CC3)C)(C)CC[C@@H]1[C@]2(C)CCC(=O)C1(C)C)C,default,5.8334,success,-6.05,,success,0.35445000000000004,456.71,7.17,0,3,35.53,1,1,-8.32,success
ekeberin B,CC[C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H]([C@@H]2O)O,default,5.4052,success,-10.23,,success,0.4581,332.48,3.49,2,3,57.53,1,0,-10.12,success
ekeberin C1,O=C1O[C@@H](c2ccoc2)[C@]2([C@]3([C@@H]1O3)[C@]1(C)C(=O)CC3[C@](C1CC2)(C)CCC(=O)C3(C)C)C,default,5.7066,success,-8.48,,success,0.42488333333333334,440.54,4.42,0,6,86.11,1,0,-9.23,success
ekeberin C2,COC(=O)C[C@@H]1C2C(=O)C([C@H](C1(C)C)OC(=O)/C(=C\C)/C)CC1=C3[C@](CCC21)(C)[C@@H](OC(=O)C3)c1ccoc1,default,6.0304,success,-6.44,,success,0.3838666666666667,538.64,5.28,0,8,109.11,5,2,-7.44,success
ekeberin C3,COC(=O)C([C@@H]1C2C3CC[C@@]4(C(=C3CC(C2=O)C(=O)C1(C)C)CC(=O)O[C@H]4c1ccoc1)C)OC(=O)C,default,5.7335,success,-8.05,,success,0.4127916666666667,512.56,3.52,0,9,126.18,4,1,-8.16,success
ekeberin D1,CC(=O)O[C@@H](C(O)(C)C)CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CC[C@H](C(O)(C)C)O)\C)\C)/C)/C,default,5.2468,success,-6.03,,success,0.30490000000000006,520.8,7.51,3,5,86.99,18,2,-6.14,success
ekeberin D2,C/C(=C\CC/C=C(/CC[C@@H]([C@@]1(C)CC[C@@H](C1)C(O)(C)C)O)\C)/CC/C=C(/CC[C@H](C(O)(C)C)O)\C,default,5.6381,success,-5.17,,success,0.3088416666666667,492.79,7.02,4,4,80.92,15,1,-6.63,success
ekeberin D3,C/C(=C\CC/C=C(/CC[C@@H]([C@]1(C)CC[C@@H](C1)C(O)(C)C)O)\C)/CC/C=C(/CC[C@H](C(O)(C)C)O)\C,default,5.6381,success,-5.25,,success,0.3115083333333333,492.79,7.02,4,4,80.92,15,1,-6.63,success
ekeberin D4,O[C@@H]([C@]1(C)CC[C@@H](O1)C(O)(C)C)CC/C(=C/CC/C=C(/CC[C@H]([C@]1(C)CC[C@@H](O1)C(O)(C)C)O)\C)/C,default,5.1917,success,-4.64,,success,0.25397499999999995,510.76,5.36,4,6,99.38,13,2,-6.75,success
ekeberin D5,CC(=O)OC[C@@]([C@@H](CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CC[C@H](C(O)(C)C)O)\C)\C)/C)/C)O)(O)C,default,5.638,success,-4.74,,success,0.2945,536.79,6.48,4,6,107.22,19,2,-6.16,success
ekersenin,COc1c(O)c(=O)oc2c1c(C)ccc2,default,4.2941,success,-8.35,,success,0.3028416666666667,206.2,1.82,1,4,59.67,1,0,-10.12,success
"4,6-dimethoxy-5-methylcoumarin",COc1cc(=O)oc2c1c(C)c(cc2)OC,default,4.5746,success,-7.87,,success,0.3102166666666667,220.22,2.12,0,4,48.67,2,0,-10.15,success
oleanolic acid,OC(=O)[C@@]12CC[C@@]3(C(=CC[C@H]4[C@@]3(C)CC[C@@H]3[C@]4(C)CCC(=O)C3(C)C)[C@@H]1CC(CC2)(C)C)C,default,5.1622,success,-7.32,,success,0.34085000000000004,454.7,7.44,1,2,54.37,1,1,-8.15,success
3-epioleanolic acid,O[C@@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C)C,default,4.8652,success,-7.0,,success,0.30543333333333333,456.71,7.23,2,2,57.53,1,1,-8.19,success
"3,11-dioxoolean-12-en-28-oic acid",O=C1C=C2[C@H]3CC(C)(C)CC[C@@]3(CC[C@]2([C@]2([C@H]1[C@@]1(C)CCC(=O)C(C1CC2)(C)C)C)C)C(=O)O,default,5.2782,success,-7.07,,success,0.34218333333333334,468.68,6.62,1,3,71.44,1,1,-8.14,success
melliferone,O=C1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C=C[C@@]23[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O3)C)C,default,5.7381,success,-5.6,,success,0.3315083333333333,452.68,6.89,0,3,43.37,0,1,-8.26,success
"3-oxo-11,13(18)-oleandien-28-oic acid",OC(=O)[C@@]12CC[C@@]3(C(=C1CC(CC2)(C)C)C=C[C@H]1[C@@]3(C)CCC2[C@]1(C)CCC(=O)C2(C)C)C,default,5.4412,success,-7.23,,success,0.36110000000000003,452.68,7.36,1,2,54.37,1,1,-8.13,success
(Z)-volkendousin,C/C=C/1\C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H]([C@@H]2O)O,default,5.5862,success,-9.67,,success,0.4545166666666666,330.47,3.41,2,3,57.53,0,0,-10.03,success
7-deacetoxy-7-oxogedunin,O=C1O[C@@H](c2ccoc2)[C@]2([C@]3([C@@H]1O3)[C@]1(C)C(=O)C[C@@H]3[C@](C1CC2)(C)C=CC(=O)C3(C)C)C,default,5.7225,success,-8.37,,success,0.42254166666666665,438.52,4.2,0,6,86.11,1,0,-9.32,success
7-acetylneotrichilenone,CC(=O)O[C@H]1C[C@H]2[C@@]([C@H]3[C@@]1(C)[C@H]1C(=O)C[C@@H]([C@]1(CC3)C)c1ccoc1)(C)C=CC(=O)C2(C)C,default,5.7557,success,-7.07,,success,0.381975,452.59,5.5,0,5,73.58,2,1,-8.82,success
proceranolide,COC(=O)C[C@@H]1[C@@]2(C)[C@H]3CC[C@@]4(C(=C3C[C@H](C2=O)[C@H](C1(C)C)O)CC(=O)O[C@H]4c1cocc1)C,default,5.7157,success,-8.22,,success,0.416975,470.56,4.16,1,7,103.04,3,0,-8.9,success
mexicanolide,COC(=O)C[C@H]1C(C)(C)C(=O)[C@H]2C(=O)C1(C)[C@H]1CC[C@@]3(C(=C1C2)CC(=O)O[C@H]3c1ccoc1)C,default,5.518,success,-8.17,,success,0.39883333333333326,468.55,4.36,0,7,99.88,3,0,-8.74,success
swietenolide,COC(=O)C([C@@H]1[C@@]2(C)C3CC[C@@]4(C(=C3CC(C2=O)C(C1(C)C)O)CC(=O)O[C@H]4c1cocc1)C)O,default,5.8537,success,-10.44,,success,0.502475,486.56,3.13,2,8,123.27,3,0,-8.96,success
methylangolensate,COC(=O)C[C@@H]1[C@]2(C)[C@H](CC(=O)C1(C)C)O[C@@]13C(=C)[C@@H]2CC[C@@]1(C)[C@@H](OC(=O)C3)c1cocc1,default,5.9499,success,-8.45,,success,0.4441583333333333,470.56,4.56,0,7,92.04,3,0,-8.84,success
"2,3,22,23-tetrahydroxy-2,6,10,15,19,23-hexamethyl-6,10,14,18-tetracosatetraene (3R,22R)",O[C@@H](C(O)(C)C)CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CC[C@H](C(O)(C)C)O)\C)\C)/C)/C,default,5.0844,success,-4.53,,success,0.24136666666666662,478.76,6.94,4,4,80.92,17,1,-6.75,success
"2-hydroxymethyl-2,3,22,23-tetrahydroxy-2,6,10,15,19,23-hexamethyl-6,10,14,18-tetracosatetraene (2R,3R,22R)",OCC([C@@H](CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CC[C@H](C(O)(C)C)O)\C)\C)/C)/C)O)(O)C,default,5.5183,success,-4.89,,success,0.289525,494.76,5.91,5,5,101.15,18,1,-6.8,success
4-methoxy-5-hydroxymethylcoumarin,COc1cc(=O)oc2c1c(CO)ccc2,default,4.4993,success,-8.87,,success,0.33727499999999994,206.2,1.29,1,4,59.67,2,0,-9.91,success
"2,3,22,23-tetrahydroxy-2,6,10,15,19,23-hexamethyl-6,10,14,18-tetracosatetraene",OC(C(O)(C)C)CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC(C(O)(C)C)O)\C)\C)/C)/C,default,5.0844,success,-5.05,,success,0.2587,478.76,6.94,4,4,80.92,17,1,-6.75,success
"2-hydroxymethyl-2,3,22,23-tetrahydroxyl-6,10,15,19,23-pentamethyl-6,10,14,18-tetracosatetraene",OCC(C(CC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC(C(O)(C)C)O)\C)\C)/C)/C)O)(O)C,default,5.5183,success,-5.23,,success,0.30085833333333334,494.76,5.91,5,5,101.15,18,1,-6.8,success
3alpha-hydroxy-12-oleanen-28-oic acid,OC1CC(C)(C)C2[C@@](C1)(C)[C@H]1CC=C3[C@@]([C@@]1(CC2)C)(C)CC[C@@]1([C@@H]3CC(C)(C)CC1)C(=O)O,default,5.0787,success,-6.66,,success,0.3118916666666667,456.71,7.23,2,2,57.53,1,1,-8.2,success
orientin,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)cc(c2c1oc(cc2=O)c1ccc(c(c1)O)O)O,default,6.5877,success,-4.98,,success,0.38164166666666666,448.38,-0.2,8,11,201.28,3,2,-7.58,success
iso-orientin,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)cc2c(c1O)c(=O)cc(o2)c1ccc(c(c1)O)O,default,6.477,success,-4.93,,success,0.37075,448.38,-0.2,8,11,201.28,3,2,-7.62,success
3-oxo-12-oleanen-28-oic acid,O=C1CC(C)(C)C2[C@@](C1)(C)[C@H]1CC=C3[C@@]([C@@]1(CC2)C)(C)CC[C@@]1([C@@H]3CC(C)(C)CC1)C(=O)O,default,5.1469,success,-6.81,,success,0.32257499999999995,454.7,7.44,1,2,54.37,1,1,-8.16,success
12alpha-acetoxyazadironolide,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)C1=CC(OC1=O)O)(C)[C@H](OC(=O)C)C[C@@H]1[C@]2(C)C=CC(=O)C1(C)C,default,5.7692,success,-9.24,,success,0.4554333333333333,526.63,3.82,1,8,116.2,3,1,-8.01,success
turraparvin A,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)C1=CC(OC1=O)O)(C)[C@H](O)C[C@@H]1[C@]2(C)C=CC(=O)C1(C)C,default,5.7725,success,-9.58,,success,0.4670416666666667,484.59,3.25,2,7,110.13,2,0,-8.77,success
turraparvin B,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)C1=CC(=O)OC1O)(C)[C@H](O)C[C@@H]1[C@]2(C)C=CC(=O)C1(C)C,default,5.8619,success,-9.74,,success,0.47982500000000006,484.59,3.25,2,7,110.13,2,0,-8.7,success
turraparvin C,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)C1=CC(=O)OC1O)(C)[C@H](OC(=O)C)C[C@@H]1[C@]2(C)C=CC(=O)C1(C)C,default,5.8585,success,-9.36,,success,0.46687500000000004,526.63,3.82,1,8,116.2,3,1,-7.94,success
11-epi-21-hydroxytoonacilide,COC(=O)C[C@H]1C(C)(C)C(=O)C=C[C@]1(C)[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@]2([C@]3(C1(C)C)O[C@@H]3C[C@H]2C1=CC(=O)OC1O)C,default,6.1354,success,-3.06,,success,0.27995,602.68,2.82,1,11,155.03,6,2,-7.06,success
11-epi-23-hydroxytoonacilide,COC(=O)C[C@H]1C(C)(C)C(=O)C=C[C@]1(C)[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@]2([C@]3(C1(C)C)O[C@@H]3C[C@H]2C1=CC(OC1=O)O)C,default,6.0828,success,-3.2,,success,0.28023333333333333,602.68,2.82,1,11,155.03,6,2,-7.04,success
turraparvin D,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)C1=CCNC1=O)(C)[C@H](O)C[C@@H]1[C@]2(C)C=CC(=O)C1(C)C,default,5.7214,success,-9.36,,success,0.45545,467.61,3.51,2,5,92.7,2,0,-8.9,success
"1alpha,3alpha-diacetylvilasinin",CC(=O)O[C@H]1C[C@@H](OC(=O)C)[C@@]2([C@H]3[C@@]1(C)[C@H]1CC[C@@]4(C(=CC[C@H]4c4ccoc4)[C@]1(C)[C@@H]([C@@H]3OC2)O)C)C,default,5.9434,success,-8.58,,success,0.44794999999999996,512.64,4.79,1,7,95.2,3,1,-8.4,success
1alpha-acetyl-3alpha-propionylvilasinin,CCC(=O)O[C@@H]1C[C@H](OC(=O)C)[C@]2([C@@H]3[C@]1(C)CO[C@H]3[C@H]([C@@]1([C@@H]2CC[C@@]2(C1=CC[C@H]2c1cocc1)C)C)O)C,default,6.0995,success,-6.96,,success,0.4069583333333333,526.67,5.18,1,7,95.2,4,2,-7.92,success
"1alpha,3alpha-diacetyl-7alpha-tigloylvilasinin",C/C=C(/C(O[C@@H]1[C@@H]2OC[C@]3([C@H]2[C@]([C@@H]2[C@]1(C)C1=CC[C@H]([C@@]1(CC2)C)c1ccoc1)(C)[C@H](C[C@H]3OC(=O)C)OC(=O)C)C)C)\C,default,6.4442,success,-3.78,,success,0.32968333333333333,594.79,7.16,0,7,84.2,6,2,-6.93,success
mzikonone,CC(=O)O[C@H]1C[C@H]2[C@@](C3=CC[C@H]([C@]13C)c1ccoc1)(C)[C@H](O)C[C@@H]1[C@]2(C)CCC(=O)C1(C)C,default,5.8328,success,-7.36,,success,0.3980666666666667,454.61,5.43,1,5,76.74,2,1,-8.66,success
"12alpha-acetoxy-1,2-dihydroazadirone",CC(=O)O[C@@H]1C[C@@H]2[C@]([C@@H]3[C@]1(C)C1=CC[C@H]([C@@]1([C@H](C3)OC(=O)C)C)c1ccoc1)(C)CCC(=O)C2(C)C,default,5.7399,success,-6.42,,success,0.3589916666666666,496.64,6.0,0,6,82.81,3,1,-8.12,success
"3-oxo-12beta-hydroxy-oleanan-28,13beta-olide",O[C@@H]1C[C@@H]2[C@@]3(C)CCC(=O)C([C@@H]3CC[C@]2([C@]2([C@@]31OC(=O)[C@]1([C@@]3(C)CC(C)(C)CC1)CC2)C)C)(C)C,default,5.7635,success,-6.7,,success,0.37029166666666663,484.72,6.48,1,4,63.6,0,1,-8.19,success
quercetin-3-O-beta-D-glucopyranoside,OC[C@H]1C[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.3133,success,-4.94,,success,0.35744166666666666,462.41,0.12,8,11,201.28,4,2,-7.48,success
azadirone,CC(=O)O[C@@H]1C[C@@H]2[C@]([C@@H]3[C@]1(C)C1=CC[C@H]([C@@]1(CC3)C)c1ccoc1)(C)C=CC(=O)C2(C)C,default,5.7359,success,-7.24,,success,0.3859916666666667,436.59,6.24,0,4,56.51,2,1,-8.66,success
12alpha-acetoxy-7-deacetylazadirone,CC(=O)O[C@]12CC[C@@H]3[C@](C1=CC[C@@H]2c1cocc1)(C)[C@@H](O)C[C@H]1[C@@]3(C)C=CC(=O)C1(C)C,default,5.7691,success,-9.12,,success,0.45142499999999997,438.56,4.96,1,5,76.74,2,0,-9.12,success
