molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4846539,COc1cc(/C=C/C(=O)Nc2nnn[nH]2)ccc1OCc1ccccc1,inactive,98460
CHEMBL4872213,COc1cc(-c2cncn2CCC(=O)NCCOc2ccccc2)ccc1OCc1ccccc1,intermediate,7760
CHEMBL4845958,COc1cc(-c2cncn2CCC(=O)NCCc2ccccc2)ccc1OCc1ccccc1,intermediate,9910
CHEMBL4458591,CCN(CC)C(=O)/C=C/c1ccc(O)c(OC)c1,inactive,205460
CHEMBL4865997,CCN(CC)C(=O)/C=C/c1ccc(OS(=O)(=O)c2ccc(C)cc2)c(OC)c1,inactive,10640
CHEMBL4850411,CCCN(CCC)C(=O)/C=C/c1ccc(O)c(OC)c1,inactive,98790
CHEMBL4873939,CCCN(CCC)C(=O)/C=C/c1ccc(OC)c(OC)c1,inactive,45310
CHEMBL4868743,O=c1cc(/C=C/c2ccc(OCCCN3CCCC3)cc2)occ1O,intermediate,2240
CHEMBL4852639,O=c1cc(/C=C/c2ccc(OCCCN3CCCCC3)cc2)occ1O,intermediate,3260
CHEMBL4862604,O=c1cc(/C=C/c2ccc(OCCCN3CCOCC3)cc2)occ1O,intermediate,4120
CHEMBL4876778,CN1CCN(CCCOc2ccc(/C=C/c3cc(=O)c(O)co3)cc2)CC1,intermediate,5540
CHEMBL4857779,CCN(CC)CCCOc1ccc(/C=C/c2cc(=O)c(O)co2)cc1,intermediate,3950
CHEMBL4848375,CN(C)CCCOc1ccc(/C=C/c2cc(=O)c(O)co2)cc1,intermediate,4510
CHEMBL4870117,Cc1oc(/C=C/c2ccc(OCCCN3CCCC3)cc2)cc(=O)c1O,intermediate,7010
CHEMBL4859825,Cc1oc(/C=C/c2ccc(OCCCN3CCCCC3)cc2)cc(=O)c1O,intermediate,6260
CHEMBL4856094,Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,intermediate,3290
CHEMBL4846443,Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,intermediate,2570
CHEMBL4872910,Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCOCC2)cc1,intermediate,5320
CHEMBL4848524,CN1CCN(CCCOc2ccc(/C=C/c3cc(=O)c(O)cn3C)cc2)CC1,intermediate,6020
CHEMBL4853496,CCN(CC)CCCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1,intermediate,5380
CHEMBL4852674,CN(C)CCCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1,intermediate,6180
CHEMBL4876429,CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,intermediate,2070
CHEMBL4878762,CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,intermediate,3050
CHEMBL4287929,O=c1cc(/C=C/c2ccc(O)cc2)occ1O,intermediate,7120
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,8270
CHEMBL4863690,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,intermediate,3560
CHEMBL4873761,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,intermediate,1480
CHEMBL4854597,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,intermediate,1490
CHEMBL4861145,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,intermediate,1270
CHEMBL4865817,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,active,880
CHEMBL4876641,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,intermediate,1030
CHEMBL4857021,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,intermediate,1320
CHEMBL4858987,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,intermediate,2100
CHEMBL4874405,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,intermediate,1380
CHEMBL4854252,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,intermediate,1680
CHEMBL4850978,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,intermediate,3780
CHEMBL4872327,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,intermediate,3170
CHEMBL4878996,Cc1ccc(-n2cc(C(=O)Nc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)nn2)cc1C,intermediate,4600
CHEMBL4850080,CNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,53010
CHEMBL4860892,CC(O)c1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1,inactive,68500
CHEMBL4879194,O=C(O)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1NCc1ccco1,inactive,41160
CHEMBL4861569,CN(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,21920
CHEMBL4871443,CC(NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl)c1ccccc1,inactive,41150
CHEMBL4877793,CCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,137390
CHEMBL4846727,CN(C)S(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,113130
CHEMBL4848103,CCCCCCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,47810
CHEMBL4852897,O=C(O)c1cc(S(=O)(=O)Nc2ccccc2)c(Cl)cc1NCc1ccco1,inactive,167530
CHEMBL4848555,O=C(O)c1cc(S(=O)(=O)NC2CCCCC2)c(Cl)cc1NCc1ccco1,inactive,115520
CHEMBL4867846,CNS(=O)(=O)c1cc(C(=O)O)c(NCC2CCCO2)cc1Cl,inactive,136390
CHEMBL4850077,CNS(=O)(=O)c1cc(CO)c(NCc2ccco2)cc1Cl,inactive,117490
CHEMBL4851224,CNS(=O)(=O)c1cc(C(=O)OC)c(NCc2ccco2)cc1Cl,inactive,55950
CHEMBL4863425,CNS(=O)(=O)c1cc(C(N)=O)c(NCc2ccco2)cc1Cl,inactive,82410
CHEMBL4850840,CNC(=O)c1cc(S(=O)(=O)NC)c(Cl)cc1NCc1ccco1,inactive,102590
CHEMBL4870723,CNS(=O)(=O)c1cc(C(=O)N(C)C)c(NCc2ccco2)cc1Cl,intermediate,6560
CHEMBL4874275,CNS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2ccco2)cc1Cl,inactive,70480
CHEMBL4864237,O=C(O)c1ccc(F)cc1NCc1ccco1,inactive,129540
CHEMBL4858866,O=C(O)c1ccc(Br)cc1NCc1ccco1,inactive,154420
CHEMBL4858198,OC(c1ccc(F)cc1NCc1ccco1)C(F)(F)F,inactive,153050
CHEMBL4848389,COc1ccc(C(O)C(F)(F)F)c(NCc2cscn2)c1,inactive,129690
CHEMBL4846102,O=c1c2cc(NCc3ccccc3O)ccc2nc2n1CCC2,intermediate,4690
CHEMBL4871074,O=c1c2cc(NCc3cccc(Br)c3O)ccc2nc2n1CCC2,intermediate,8340
CHEMBL4876164,O=c1c2cc(NCc3ccc(Cl)cc3O)ccc2nc2n1CCC2,intermediate,7020
CHEMBL4874834,COc1cccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c1O,intermediate,4200
CHEMBL4871454,O=c1c2cc(NCc3cc(Br)ccc3O)ccc2nc2n1CCC2,intermediate,7630
CHEMBL4861468,O=c1c2cc(NCc3cc(F)ccc3O)ccc2nc2n1CCC2,intermediate,6300
CHEMBL4852660,COc1ccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c(O)c1,intermediate,3910
CHEMBL4849288,Cc1cc2nc3n(c(=O)c2cc1NCc1ccccc1O)CCC3,intermediate,5090
CHEMBL4879281,Cc1cc2nc3n(c(=O)c2cc1NCc1cccc(Br)c1O)CCC3,intermediate,9270
CHEMBL4875354,Cc1cc2nc3n(c(=O)c2cc1NCc1ccc(Cl)cc1O)CCC3,intermediate,6100
CHEMBL4870217,COc1cccc(CNc2cc3c(=O)n4c(nc3cc2C)CCC4)c1O,intermediate,4260
CHEMBL4853059,Cc1cc2nc3n(c(=O)c2cc1NCc1cc(Br)ccc1O)CCC3,intermediate,7370
CHEMBL4856085,Cc1cc2nc3n(c(=O)c2cc1NCc1cc(F)ccc1O)CCC3,intermediate,6330
CHEMBL4860689,COc1ccc(CNc2cc3c(=O)n4c(nc3cc2C)CCC4)c(O)c1,intermediate,3220
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,intermediate,9800
CHEMBL4845912,COc1c(O)c(O)c(C(=O)O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,intermediate,6600
CHEMBL4847749,COC(=O)c1c(C)cc(O)c(C/C=C(\C)CCCC2=C/C(=C\C(C)(C)O)OC2=O)c1O,inactive,40700
CHEMBL4846858,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O,inactive,51400
CHEMBL4871044,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CC/C=C(\C)CC[C@H](O)C(C)(C)O,inactive,53300
CHEMBL487804,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,inactive,148800
CHEMBL513978,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,inactive,20300
CHEMBL4877566,COC(=O)c1c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c1O,inactive,50300
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,9900
CHEMBL378225,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,inactive,100000
CHEMBL4850546,O=S(=O)(c1ccccc1)n1ccc2c(OCCNCCNc3c4c(nc5ccccc35)CCCC4)cccc21,intermediate,1100
CHEMBL4845823,CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1,intermediate,1380
CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,active,0.5
CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,active,0.5
CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,active,0.65
CHEMBL4558518,CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,intermediate,1600
CHEMBL3609637,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,active,31
CHEMBL3609637,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,active,131
CHEMBL4534005,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,inactive,10000
CHEMBL4534005,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,inactive,10000
CHEMBL2152899,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,active,3.3
CHEMBL5085521,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cc(C#N)nc2C(N)=N1,active,8.5
CHEMBL5088449,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,active,12.6
CHEMBL5075933,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,active,3.6
CHEMBL5073381,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4c(C#N)cnc4C(N)=N3)c2)cn1,active,6.3
CHEMBL5084378,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,active,1
CHEMBL5085412,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,active,2.6
CHEMBL5093303,C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,active,1
CHEMBL5093195,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1,active,4.8
CHEMBL5077699,C[C@@]1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,active,2.5
CHEMBL5082406,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,active,1.2
CHEMBL5074068,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)cn1,active,1.3
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,98
CHEMBL3261069,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,active,3
CHEMBL3261068,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c(F)cn1,active,98
CHEMBL3670365,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,3
CHEMBL3670368,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,5
CHEMBL3670371,C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,24
CHEMBL3670372,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,10
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,3
CHEMBL5070669,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,30
CHEMBL3670385,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,26
CHEMBL3670367,C[C@@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,284
CHEMBL5089745,C[C@@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,263
CHEMBL5080033,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(N)n1,active,23
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,3
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,4
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,3
CHEMBL5093426,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CCSC(N)=N1,active,4
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,4
CHEMBL3653341,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1,active,17
CHEMBL3653393,CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1,active,3
CHEMBL4128145,C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N,intermediate,1160
CHEMBL3653399,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,32
CHEMBL3653404,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,5
CHEMBL3653403,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,24
CHEMBL3653405,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,9
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,3
CHEMBL5077684,Cc1nc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,105
CHEMBL5073160,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,4
CHEMBL5090563,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,4
CHEMBL5075177,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)c(C)c1,active,17
CHEMBL5086270,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,6
CHEMBL5074449,C[C@@]1(c2cc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,9
CHEMBL5085959,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,22
CHEMBL3653401,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,22
CHEMBL3653401,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,22
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,3
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,active,3
CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,intermediate,5930
CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,inactive,28300
CHEMBL1642177,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,active,660
CHEMBL1642177,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,inactive,10000
CHEMBL5208951,COc1cc2c(Nc3ccc(C(=O)/C=C/c4nc(C)c(C)nc4C)cc3)ncnc2c(OC)c1OC,inactive,26700
CHEMBL5192892,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)cc(F)c3)nn2)ccc1-n1cnc(C)c1,active,4.1
CHEMBL5206552,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)c(F)c(F)c3)nn2)ccc1-n1cnc(C)c1,active,5.3
CHEMBL5199489,Clc1ccc(/C=N/c2ccc3cn[nH]c3c2)cc1Cl,inactive,19500
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,17900
CHEMBL5200462,O=c1cc(/N=N/N=P(CCP(=N/N=N/c2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,inactive,337770
CHEMBL5209357,Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C,inactive,49140
CHEMBL5196827,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,intermediate,9260
CHEMBL5208803,CCOC(=O)C(Cc1cn(-c2ccccc2)nn1)(Cc1cn(-c2ccccc2)nn1)NC(C)=O,intermediate,8065
CHEMBL5200867,CCCSC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,3990
CHEMBL5198252,CCCSC(=O)/C=C/c1cc(O)ccc1O,inactive,10200
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,900
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,1000
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,107
CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,active,138
CHEMBL5174150,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,active,1000
CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,active,1000
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,active,476
CHEMBL5209194,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(Cc3ccccc3)n2)ccc1O,active,1000
CHEMBL258741,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,active,1000
CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,active,1000
CHEMBL5200280,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,active,1000
CHEMBL5176644,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C)cc3)n2)ccc1O,active,1000
CHEMBL5175279,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C(C)C)cc3)n2)ccc1O,active,1000
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,20000
CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,intermediate,7400
CHEMBL5174150,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,inactive,40000
CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,inactive,14100
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,intermediate,9700
CHEMBL5209194,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(Cc3ccccc3)n2)ccc1O,inactive,11500
CHEMBL258741,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,inactive,11300
CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,intermediate,6200
CHEMBL5200280,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,intermediate,5400
CHEMBL5176644,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C)cc3)n2)ccc1O,intermediate,8700
CHEMBL5175279,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C(C)C)cc3)n2)ccc1O,intermediate,6900
CHEMBL492807,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(C)n2)ccc1O,inactive,10400
CHEMBL5205561,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(CCO)n2)ccc1O,inactive,17800
CHEMBL258632,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cccc([N+](=O)[O-])c3)n2)ccc1O,inactive,15100
CHEMBL5183237,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cc(Cl)cc(Cl)c3)n2)ccc1O,intermediate,6300
CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,intermediate,6800
CHEMBL5174150,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,inactive,40000
CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,inactive,40000
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,intermediate,8700
CHEMBL5209194,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(Cc3ccccc3)n2)ccc1O,inactive,15300
CHEMBL258741,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,inactive,14200
CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,intermediate,3500
CHEMBL5200280,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,intermediate,4800
CHEMBL5176644,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C)cc3)n2)ccc1O,intermediate,5000
CHEMBL5175279,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C(C)C)cc3)n2)ccc1O,intermediate,4400
