smiles,pIC50
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,6.698970004336019
CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,4.769551078621726
O=C(O)C(=O)CC(=O)c1ccsc1Cc1ccccc1,6.7447274948966935
C[Si](C)(C)C,4.769551078621726
C[Si](C)(C)C,5.301029995663981
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.42021640338319
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.096910013008056
CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,4.769551078621726
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,5.275724130399211
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,6.698970004336019
O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1,5.7447274948966935
O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1,6.522878745280337
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,5.318758762624412
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,6.154901959985743
CCCCC(C)/C=C(\C)C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)C[C@H]3[C@H](C)CO[C@]3(O)C[C@H]12,4.0
CC1=C2C[C@@]3(C)C(=CCC[C@@H]3C(=O)O)C=C2OC1=O,4.0
Nc1ccn([C@H]2C[C@@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](COP(=O)(O)O)OC[C@@H]3n3cnc4c(N)ncnc43)O2)c(=O)n1,4.721246399047171
Nc1ccn([C@H]2C[C@@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](COP(=O)(O)O)OC[C@@H]3n3cnc4c(N)ncnc43)O2)c(=O)n1,4.6020599913279625
CCCCC(C)/C=C(\C)C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)C[C@H]3[C@@H](C)CO[C@]3(O)C[C@H]12,4.346787486224656
CCCCC(C)/C=C(\C)C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)CC([C@H](C)C=O)C(=O)C=C12,4.958607314841775
CCCCC(C)/C=C(\C)C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)CC3C(C)C(O)OC3(O)C=C12,4.3979400086720375
C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)OP(=O)(OCC)OCC,4.0915149811213505
CCCCC(C)/C=C(\C)C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)C[C@@H](C(C)C(O)O)C(=O)C=C12,4.3979400086720375
C=C(CO)[C@@H]1C[C@@]2(C)C(=C[C@H]1O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)O,4.136677139879544
C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)ON[C@H](C(=O)OC)c1ccccc1,5.301029995663981
C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)O,5.522878745280337
C=CC(=C)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)O,4.522878745280337
