molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
mol_760,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1N,default,8.471754397082274,success,-7.33,,success,0.6169795330901895,453.65,6.71,2,5,72.55,6,1,-8.04,success
mol_761,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3Cl)c2)C[C@H]1C(=O)NCC(F)(F)F,default,9.795930255516746,success,-1.81,,success,0.5433275212930622,755.24,3.91,4,9,132.19,13,1,-6.17,success
mol_762,COc1cc(O)c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1OC,default,7.595673803299657,success,-4.15,,success,0.43797281694163803,601.68,3.37,3,9,168.54,14,1,-6.78,success
mol_763,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccccc2O)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,default,7.056289334014331,success,-6.54,,success,0.4726907778345276,568.72,2.28,4,8,123.6,10,1,-7.74,success
mol_764,COC(=O)C1Cc2ccccc2C1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,default,7.371357686831082,success,-5.05,,success,0.44927980723592353,586.73,4.94,3,6,113.96,11,1,-6.88,success
mol_765,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC(=O)[C@@H]1Sc1ccccc1,default,6.699610102767724,success,-10.78,,success,0.5843008418973104,456.56,3.75,2,6,95.94,6,0,-9.03,success
mol_766,OC(C(COCc1ccccc1)OCc1ccc(Cl)cc1)C(O)C(COCc1ccccc1)OCc1ccc(Cl)cc1,default,5.5470256928673445,success,-1.57,,success,0.18125214107227872,611.56,6.62,2,6,77.38,17,2,-5.99,success
mol_767,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(NC(=O)CCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1,default,7.846472138184075,success,0.12,,success,0.3205393448486729,1013.26,7.47,3,12,207.18,26,3,-4.57,success
mol_768,CC(C)CNC(=O)N(C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,default,6.355473653595209,success,-8.27,,success,0.4719561377996008,541.65,1.54,5,6,163.09,14,1,-7.03,success
mol_769,CC1=CSC2C(CN3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)NC4c5ccccc5C[C@H]4O)[C@H](C(=O)NC(C)(C)C)C3)N=CN12,default,7.91509790489881,success,-4.06,,success,0.4615914920749009,674.91,2.92,4,9,120.74,11,1,-7.01,success
mol_770,Cc1cc(SC2=C(O)OC(CCc3nccs3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,default,8.972228267229406,success,-6.64,,success,0.6356856889357838,475.68,6.08,2,7,79.65,7,1,-8.03,success
mol_771,CC(C)[C@H](NC(=O)N(C)Cc1cscn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1cscn1)C(C)C,default,8.804521296650842,success,-1.94,,success,0.46504344138757014,807.06,3.81,6,10,189.12,19,2,-5.62,success
mol_772,Cc1cccnc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)CSC1(C)C,default,9.546669831732654,success,-3.98,,success,0.5948891526443878,632.78,2.91,4,8,141.09,10,1,-7.07,success
mol_773,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CCCCC/C=C/CCCCCC(=O)N[C@H](CO)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)[C@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)O,default,5.044874560126774,success,-0.69,,success,0.11007288001056453,1557.85,0.45,18,18,548.57,51,3,-5.52,success
mol_774,CCCCC(CO)NC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,default,5.972075983366029,success,-8.58,,success,0.4503396652805024,540.73,2.51,5,6,119.56,13,1,-7.6,success
mol_775,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,default,8.781063360841628,success,-3.85,,success,0.5267552800701357,631.82,2.04,4,7,149.53,11,1,-6.79,success
mol_776,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1,default,7.141264097210919,success,-6.96,,success,0.49377200810090993,546.71,4.45,4,5,107.89,13,1,-7.19,success
mol_777,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)S(=O)(=O)c1ccccc1,default,6.888915526661983,success,-7.64,,success,0.4954096272218319,510.66,4.23,2,5,95.94,12,1,-7.58,success
mol_778,CC(C)(C)COC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCC(C)(C)C,default,6.093599923242098,success,-4.18,,success,0.3137999936035082,571.76,4.07,5,7,129.15,14,1,-6.99,success
mol_779,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccc(N)cc1,default,7.057738243273769,success,-3.61,,success,0.3751448536061474,616.83,3.49,4,7,151.06,9,1,-7.06,success
mol_780,CCC(C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)Cc2ccc(cc2)OCCCCCNC1=O,default,7.538699246428224,success,-3.98,,success,0.4275582705356853,698.9,3.78,6,7,149.02,11,2,-6.08,success
mol_781,Cc1cc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)cc(Cl)n1,default,8.237130912012924,success,-3.61,,success,0.47342757600107704,692.32,3.35,3,9,141.17,11,1,-6.53,success
mol_782,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c1,default,6.749364244742211,success,-11.46,,success,0.611113687061851,362.84,3.37,2,3,93.02,3,0,-9.87,success
mol_783,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,default,8.689282591529757,success,-3.72,,success,0.5147735492941464,670.86,3.09,5,7,166.75,12,1,-6.54,success
mol_784,COc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(C[C@H](C)O)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(O)c1,default,6.947936753289131,success,-4.75,,success,0.40399472944076087,573.62,2.08,4,9,179.54,13,1,-6.94,success
mol_785,NC(=O)O[C@@H]1Cc2ccccc2[C@@H]1C1=C(O)[C@](Cc2ccccc2)(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)N=C1,default,8.133833386922314,success,-2.16,,success,0.4164861155768595,625.72,4.55,4,8,152.7,11,1,-6.48,success
mol_786,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,default,9.05236232572228,success,-1.78,,success,0.4803635271435233,671.88,5.37,4,7,120.36,14,2,-6.12,success
mol_787,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cn3)c2)=C(O)O1,default,7.283141199916023,success,-2.28,,success,0.3495950999930019,581.65,5.76,2,9,157.96,12,2,-6.02,success
mol_788,COC(=O)c1ccc(COC(COCc2ccccc2)C(O)C(O)C(COCc2ccccc2)OCc2ccc(C(=O)OC)cc2)cc1,default,5.452872093087604,success,-1.65,,success,0.17607267442396696,658.74,4.89,2,10,129.98,19,1,-6.04,success
mol_789,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ncc(-c3ccccn3)o2)C[C@H]1C(=O)NCC(F)(F)F,default,9.57914335474422,success,-2.34,,success,0.5429286128953517,722.77,3.12,4,10,153.29,13,1,-6.07,success
mol_790,Cc1cc(SC2=C(O)OC(CCc3cncnc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,default,8.06080941956152,success,-6.9,,success,0.56840078496346,470.64,5.41,2,7,92.54,7,1,-8.12,success
mol_791,CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1ccccn1)C(C)C,default,8.70231099735735,success,-2.96,,success,0.4905259164464458,795.0,3.69,6,8,189.12,19,2,-5.64,success
mol_792,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)O[C@@H]1CCOC1,default,9.775722681985776,success,-6.95,,success,0.7129768901654814,558.68,3.5,4,6,117.12,11,1,-7.32,success
mol_793,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,default,5.386925509253722,success,-3.25,,success,0.22391045910447682,576.69,5.34,4,7,146.55,8,2,-6.67,success
mol_794,O=c1oc2ccccc2c(O)c1CCCN(c1ccccc1)c1ccc(F)cc1,default,5.369277643280566,success,-8.35,,success,0.3924398036067138,389.43,5.41,1,4,53.68,6,1,-8.36,success
mol_795,CC(C)(C)NC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,9.497237087639332,success,-0.54,,success,0.47610309063661105,681.88,4.35,4,8,131.17,11,1,-6.2,success
mol_796,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)O,default,7.044841460187506,success,-8.81,,success,0.5474034550156255,512.65,3.96,4,5,124.96,12,1,-7.36,success
mol_797,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2[C@@H](O)[C@H]1O,default,9.60643459590874,success,-6.11,,success,0.6708695496590616,560.69,4.0,5,6,128.12,10,1,-7.32,success
mol_798,CNc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2COCCN2)cc1,default,6.943152303821855,success,-8.91,,success,0.5422626919851545,518.68,1.45,4,7,120.0,12,1,-7.5,success
mol_799,COc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc(OC)c1O,default,8.070191183116885,success,-3.9,,success,0.4691825985930737,624.68,4.48,3,7,125.4,13,1,-6.8,success
mol_800,COc1ccc(CN(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)c2ccc3ccccc3n2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)C)cc1,default,7.571469755967345,success,-1.96,,success,0.36295581299727875,817.94,3.79,6,10,214.31,20,2,-5.62,success
mol_801,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)COCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,default,4.2530069464470435,success,-3.42,,success,0.1350839122039203,574.8,6.82,2,5,110.13,7,2,-6.49,success
mol_802,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc3ccc(O)cc3o2)cn1,default,5.947487189555972,success,-5.97,,success,0.3612905991296643,567.66,3.59,3,8,142.2,12,1,-6.56,success
mol_803,Cc1ccc(C(C)C)c(SC2=C(O)OC(CCc3ccccc3)(c3ccccc3)CC2=O)c1,default,7.548800526424055,success,-6.74,,success,0.5204000438686713,458.62,7.46,1,4,46.53,7,1,-7.83,success
mol_804,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O)C(=O)NCCc1ccccc1,default,5.382189241654878,success,-0.96,,success,0.14718243680457316,865.13,4.38,8,8,246.12,33,2,-5.77,success
mol_805,CCC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(N)=O,default,7.845135175409588,success,-7.71,,success,0.5774279312841324,525.69,3.75,4,5,130.75,13,1,-7.38,success
mol_806,CN(C)c1ccc2ccc(S(=O)(=O)N3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)NC4c5ccccc5C[C@H]4O)[C@H](C(=O)NC(C)(C)C)C3)cc2n1,default,9.137215102099319,success,-1.91,,success,0.4917679251749432,756.97,3.27,4,9,155.41,12,1,-6.05,success
mol_807,CC1=C(CCC(=O)O)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C(COC(=O)C1=CC1)OC(=O)C1=CC1)c(C)c4C(COC(=O)C1=CC1)OC(=O)C1=CC1)c(C)c3CCC(=O)O,default,5.239629222120826,success,0.43,,success,0.10330243517673547,894.93,7.58,4,12,237.16,18,3,-4.86,success
mol_808,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(C)C,default,7.094976301881424,success,-2.51,,success,0.34158135849011867,718.89,1.15,6,10,218.49,18,2,-6.05,success
mol_809,C=CCN(CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C,default,7.135156843776332,success,-0.8,,success,0.287929736981361,817.98,0.47,7,11,250.67,22,3,-5.56,success
mol_810,Nc1ccc(S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)N2CCOCC2)C2CC2)cc1,default,6.228897456069749,success,-10.47,,success,0.5347414546724791,488.61,1.44,3,6,125.2,9,0,-8.23,success
mol_811,CCNC(=O)[C@@H](NC(=O)c1ccccc1Cc1ccccc1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N[C@@H]([C@H](NC(=O)c3ccccc3Cc3ccccc3)C(=O)NCC)SC2(C)C)C(C)(C)S1,default,7.3533573755732435,success,-1.99,,success,0.3457797812977703,935.23,3.89,8,10,198.66,19,2,-5.64,success
mol_812,C[C@@H](O)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(O)cc(O)c1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,default,8.053155725362616,success,-5.46,,success,0.5197629771135513,582.6,2.89,5,7,147.4,11,1,-6.98,success
mol_813,Cc1cc(O)c(C)c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c1,default,8.64358890934761,success,-9.33,,success,0.6979657424456341,530.07,2.83,4,5,118.97,7,1,-8.23,success
mol_814,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C,default,5.307010133582576,success,-8.07,,success,0.3779175111318814,321.88,4.52,1,3,23.96,2,0,-10.07,success
mol_815,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CN1CCOCC1,default,8.701074375924208,success,-3.75,,success,0.5167561979936839,654.85,2.68,5,8,149.46,16,1,-6.69,success
mol_816,Cc1cc(SC2=C(O)OC(C)(CCc3ccc(O)cc3)CC2=O)c(C(C)(C)C)cc1NS(C)(=O)=O,default,8.073516009594861,success,-7.33,,success,0.5837930007995717,519.69,5.57,3,7,112.93,7,2,-7.46,success
mol_817,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C[C@H]1CCNC1)S(=O)(=O)c1ccc(O)cc1,default,5.751976430547567,success,-9.0,,success,0.4459980358789639,503.67,2.13,4,6,118.97,12,1,-7.73,success
mol_818,Cc1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O,default,5.544157316855507,success,-8.59,,success,0.4150131097379589,324.4,4.61,1,4,50.44,4,0,-9.73,success
mol_819,COc1ccc(CN2C[C@H](O)[C@@](CCC(C)C)(c3ccc(S(C)(=O)=O)cc3OC(C)C)C2=O)cc1,default,6.349513973075191,success,-9.96,,success,0.5277928310895993,503.66,3.96,1,6,93.14,10,1,-8.03,success
mol_820,O=C(CCc1ccccc1)NCC(=O)OCc1ccccc1,default,4.4246159064944095,success,-11.03,,success,0.40305132554120077,297.35,2.48,1,3,55.4,7,0,-10.15,success
mol_821,CC(C)[C@H](NC(=O)N(C)Cc1cccnc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1cccnc1)C(C)C,default,8.705805255178841,success,-2.58,,success,0.47815043793157014,795.0,3.69,6,8,189.12,19,2,-5.66,success
mol_822,CCN(CCc1csc(C(C)C)n1)C(=O)NC(C)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,default,8.461509959770495,success,1.32,,success,0.37179249664754127,720.96,5.7,4,9,145.78,18,2,-5.27,success
mol_823,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CSc1ccccn1)NS(C)(=O)=O,default,6.612854761175825,success,-5.97,,success,0.41673789676465206,598.79,2.95,4,7,137.49,13,1,-7.13,success
mol_824,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,default,9.528025837292793,success,-2.49,,success,0.5436688197743994,720.79,3.26,4,9,132.19,13,1,-6.37,success
mol_825,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O,default,7.804729662077584,success,-3.47,,success,0.43272747183979865,568.71,5.45,4,6,111.38,9,2,-6.98,success
mol_826,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,default,7.534115306354258,success,-7.77,,success,0.5535096088628548,389.89,4.36,2,5,88.84,3,0,-9.01,success
mol_827,OC(C(COCc1ccccc1)OCc1c(F)cccc1F)C(O)C(COCc1ccccc1)OCc1c(F)cccc1F,default,5.688282169383892,success,-1.9,,success,0.20402351411532432,614.63,5.87,2,6,77.38,17,2,-6.19,success
mol_828,C=C(C)[C@@H]1CC[C@@]2(C)[C@@H]1C1CC[C@@H]3[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@@]3(C)[C@]1(C)C[C@@H]2O,default,6.991634889482493,success,-5.72,,success,0.4399695741235411,488.71,6.4,3,3,94.83,5,1,-7.59,success
mol_829,CC(C)C(C=O)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,default,7.796021567707052,success,-3.24,,success,0.42433513064225437,665.73,4.79,3,7,139.9,17,1,-6.37,success
mol_830,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccncc1,default,8.140884423785046,success,-5.0,,success,0.5117403686487538,574.74,7.48,3,7,108.75,8,2,-6.55,success
mol_831,COC(=O)c1cc(OC)c2c(c1-c1c3c(c(OC)c(Br)c1C(=O)OC)OCO3)OCO2,default,5.740217473302024,success,-8.4,,success,0.4250181227751687,497.25,3.16,0,10,107.98,5,0,-8.89,success
mol_832,CCNC(=O)[C@@H](NC(=O)c1ccccc1-c1ccccc1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N[C@@H]([C@H](NC(=O)c3ccccc3-c3ccccc3)C(=O)NCC)SC2(C)C)C(C)(C)S1,default,7.7923790138744815,success,-0.19,,success,0.32236491782287346,907.18,4.04,8,10,198.66,17,2,-5.59,success
mol_833,CC(C)(C)NC(=O)c1ccccc1NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,default,7.412740157111805,success,-3.37,,success,0.39672834642598376,624.74,2.94,6,7,175.54,13,2,-6.22,success
mol_834,Cn1nc(C(F)(F)F)cc1-c1ccc(CN2CCN(C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)NC3c4ccccc4C[C@H]3O)[C@H](C(=O)NC(C)(C)C)C2)s1,default,9.32796189039044,success,-0.85,,success,0.4723301575325367,766.93,4.95,4,9,122.96,12,1,-5.98,success
mol_835,O=C(O)CCCCC1(c2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1,default,5.836618125539986,success,-7.42,,success,0.40038484379499883,426.53,5.22,2,5,83.83,10,1,-8.0,success
mol_836,O=c1cc(-c2ccc3c(c2)OCCO3)oc(O)c1SCc1ccccc1,default,5.995476299271373,success,-9.3,,success,0.47628969160594775,368.41,4.08,1,6,68.9,4,0,-9.64,success
mol_837,CNC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,default,6.04683115821762,success,-10.66,,success,0.525902596518135,282.37,3.68,2,2,44.89,3,0,-10.04,success
mol_838,O=C1N(Cc2ccc(CBr)cc2)C(Cc2ccccc2)P(=O)(O)C(Cc2ccccc2)N1Cc1ccc(CBr)cc1,default,5.970657131557561,success,-2.46,,success,0.24622142762979676,696.42,8.32,1,2,60.85,10,2,-5.79,success
mol_839,Cc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2C(=O)NC(C)(C)C)cc(C(=O)N2CCc3ccccc3C2)c1,default,6.879441624990449,success,-1.74,,success,0.2979534687492041,617.79,5.67,3,4,98.74,9,2,-6.44,success
mol_840,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C,default,8.858248744645142,success,-0.08,,success,0.40752072872042844,766.94,5.07,6,8,175.32,19,3,-5.11,success
mol_841,CC(C)(C)OC(=O)NC(CC1CCCCC1)[C@H](O)CNC[C@@H](O)C(CC1CCCCC1)NC(=O)OC(C)(C)C,default,6.309437029698188,success,-2.42,,success,0.273119752474849,555.8,5.03,5,7,129.15,12,2,-6.57,success
mol_842,CC(C)CNC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(C)(C)C,default,7.127819658443625,success,-5.3,,success,0.4373183048703021,583.73,2.71,5,6,163.09,14,1,-6.99,success
mol_843,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccccc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,default,6.958940290822862,success,-7.94,,success,0.5112450242352384,552.72,2.57,3,7,103.37,10,1,-8.02,success
mol_844,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3cccnc3)o2)C[C@H]1C(=O)NCC(F)(F)F,default,9.910656336519198,success,-1.77,,success,0.5515546947099331,721.78,3.73,4,9,140.4,13,1,-5.95,success
mol_845,COC(=O)[C@@H](/N=C(\S)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C)C(C)C,default,5.313393567325515,success,-2.88,,success,0.20544946394379293,783.0,3.53,6,9,193.39,18,2,-5.97,success
mol_846,Cc1nnc(C[C@H](C[C@H](O)CN2CCN(C(C)(C)c3ncc(-c4ccc(F)cc4)o3)C[C@H]2C(=O)NCC(F)(F)F)C(=O)N[C@H]2CCOC[C@H]2O)o1,default,10.018167321258671,success,-2.97,,success,0.599,725.74,1.95,4,12,179.32,13,2,-6.31,success
mol_847,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](O)C(C)(C)C,default,6.646652196489306,success,-5.17,,success,0.3928876830407755,557.73,2.57,6,7,140.15,13,2,-6.96,success
mol_848,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,default,5.058077374710734,success,-7.56,,success,0.3401731145592279,536.67,5.88,2,6,109.08,5,2,-7.64,success
mol_849,CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1ccccn1)C(C)C,default,8.152600051391113,success,-0.81,,success,0.3730500042825928,764.97,4.32,5,7,168.89,18,1,-5.75,success
mol_850,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(N)=O,default,7.417858938282276,success,-8.35,,success,0.563154911523523,525.69,3.75,4,5,130.75,13,1,-7.29,success
mol_851,CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC2CCCCC2C[C@H]1C(=O)NC(C)(C)C)C(C)C,default,7.751130889351223,success,-8.95,,success,0.6109275741126019,542.77,3.03,4,5,110.77,10,1,-7.82,success
mol_852,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)COC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,default,5.951642519997635,success,-8.52,,success,0.44663687666646956,544.69,4.0,4,7,126.35,12,1,-7.25,success
mol_853,COc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(F)cc2)c(O)c1,default,7.770742854223929,success,-10.24,,success,0.6555619045186607,544.65,3.59,3,6,116.17,12,1,-7.45,success
